STAID,STATE,FIPS,LAT_DMS , LON_DMS,WELLDPTH  ,SAMPDATE ,SAMPTIME,AS_RMRK,AS_CONC,LAT_DD,LON_DD
16S,2S,6N,6S,7S,10N,9S,5S,1S,10N,12N,12N
4.40525E+14,SD,46103,440525,1031737,,11-May-93,1345,.,1,44.09028,103.29361
4.4031E+14,SD,46103,440312,1031738,940,11-Dec-91,1000,.,6,44.05333,103.29389
4.4031E+14,SD,46103,440312,1031740,360,20-May-92,930,.,5,44.05333,103.29444
4.64428E+14,ND,38007,464428,1031744,316,22-Jan-85,1215,.,3,46.74111,103.29556
4.63849E+14,ND,38007,463849,1031745,0,23-Jan-85,1245,.,1,46.64695,103.29583
4.35835E+14,SD,46103,435835,1031750,1100,20-Jul-78,800,.,1,43.97639,103.29723
4.40544E+14,SD,46103,440544,1031800,175,12-May-92,1030,.,30,44.09555,103.3
4.40544E+14,SD,46103,440544,1031800,826,13-May-92,1030,.,26,44.09555,103.3
4.40327E+14,SD,46103,440327,1031805,20,30-Jun-89,1000,.,3,44.0575,103.30139
2.91642E+14,TX,48043,291642,1031806,30,26-Jun-86,1330,.,2,29.27833,103.30167
4.40818E+14,SD,46103,440818,1031808,560,19-May-92,1130,.,1,44.13833,103.30222
4.35959E+14,SD,46103,435959,1031813,1170,21-Oct-80,0,.,2,43.99972,103.30361
4.34655E+14,SD,46033,434655,1031817,,10-Sep-96,945,.,7,43.78194,103.30473
4.40315E+14,SD,46103,440315,1031820,20,12-Jul-89,1300,.,2,44.05416,103.30556
4.21306E+14,NE,31013,421306,1031821,,30-Aug-79,0,.,5,42.21833,103.30583
4.64211E+14,ND,38007,464211,1031823,40,23-Jan-85,1200,.,38,46.70306,103.30639
4.34111E+14,SD,46033,434111,1031838,220,1-Sep-82,0,.,2,43.68639,103.31055
4.40308E+14,SD,46103,440308,1031847,200,13-Nov-96,1000,.,3,44.05222,103.31306
4.20609E+14,NE,31013,420609,1031908,,31-Aug-79,0,.,6,42.1025,103.31889
4.64226E+14,ND,38007,464226,1031913,20,7-Nov-84,1400,.,480,46.70722,103.32027
4.64223E+14,ND,38007,464223,1031918,21,6-Nov-84,1400,.,1500,46.70639,103.32166
4.64226E+14,ND,38007,464226,1031918,20,7-Nov-84,1230,.,320,46.70722,103.32166
4.3372E+14,SD,46033,433720,1031923,303,1-Sep-82,0,.,3,43.62222,103.32306
4.64205E+14,ND,38007,464205,1031930,1790,23-Jan-85,930,.,1,46.70139,103.325
4.40808E+14,SD,46103,440808,1031937,570,20-Jul-78,1300,.,3,44.13555,103.32694
2.91647E+14,TX,48043,291647,1031944,,25-Jun-86,1510,<,1,29.27972,103.32889
4.64226E+14,ND,38007,464226,1031956,17,6-Nov-84,1210,.,3,46.70722,103.33222
4.35641E+14,SD,46103,435641,1031958,480,30-Aug-82,0,.,1,43.94472,103.33278
2.91655E+14,TX,48043,291655,1032001,,24-Jun-86,1300,.,1,29.28194,103.33361
4.12958E+14,NE,31123,412958,1032004,78,16-Jul-91,1040,.,4,41.49944,103.33444
4.03426E+14,CO,8075,403426,1032004,31,18-Jul-94,930,-,6,40.57389,103.33444
4.14534E+14,NE,31123,414534,1032007,80,10-Jul-91,945,.,14,41.75945,103.33528
4.3435E+14,SD,46033,434350,1032019,270,31-Aug-95,830,<,1,43.73056,103.33861
4.3435E+14,SD,46033,434350,1032019,680,6-Sep-95,1200,.,4,43.73056,103.33861
4.33858E+14,SD,46033,433858,1032020,500,7-Sep-82,0,.,5,43.64944,103.33889
4.41834E+14,SD,46093,441634,1032025,360,30-Aug-82,0,<,1,44.27611,103.34028
4.33055E+14,SD,46033,433055,1032028,140,7-Sep-82,0,<,1,43.51528,103.34111
4.32834E+14,SD,46047,432834,1032033,607,30-Aug-79,0,<,1,43.47611,103.3425
4.41318E+14,SD,46093,441207,1032033,824,8-Aug-80,0,.,6,44.20195,103.3425
4.41839E+14,SD,46093,441839,1032049,364,25-Aug-82,0,.,1,44.31083,103.34695
4.4182E+14,SD,46093,441820,1032058,795,9-Sep-82,0,<,1,44.30556,103.34944
4.32813E+14,SD,46047,432813,1032106,377,30-Aug-79,0,.,1,43.47028,103.35167
4.41345E+14,SD,46093,441345,1032107,143,26-Aug-82,0,.,1,44.22917,103.35194
3.75828E+14,KS,20093,375827,1011118,355,7-Apr-99,1100,.,2.16,35.98786,103.36444
4.32549E+14,SD,46047,432549,1032157,800,31-Aug-79,0,.,1,43.43028,103.36584
4.22723E+14,NE,31045,422723,1032158,,30-Aug-79,0,.,4,42.45639,103.36611
4.21936E+14,NE,31013,421936,1032159,330,31-Aug-79,0,.,4,42.32667,103.36639
4.32113E+14,SD,46047,432113,1032248,2000,29-Aug-79,0,.,3,43.35361,103.38
4.41337E+14,SD,46093,441337,1032250,440,4-Sep-96,1130,<,1,44.22694,103.38055
4.41337E+14,SD,46093,441337,1032250,880,4-Sep-96,1430,.,1,44.22694,103.38055
4.41812E+14,SD,46093,441812,1032305,1460,26-Aug-82,0,.,4,44.30333,103.38472
4.41055E+14,SD,46093,441055,1032305,707,18-Dec-91,900,.,4,44.18195,103.38472
4.14854E+14,NE,31157,414854,1032320,120,15-Jul-91,915,.,4,41.815,103.38889
4.32214E+14,SD,46047,432214,1032343,480,31-Aug-79,0,.,1,43.37056,103.39528
4.42027E+14,SD,46093,442027,1032355,370,26-Aug-82,0,<,1,44.34083,103.39861
4.02538E+14,CO,8121,402538,1032420,20,19-Jul-94,950,<,1,40.42722,103.40556
4.33115E+14,SD,46033,433115,1032514,1160,31-Mar-94,1300,.,4,43.52083,103.42056
4.33115E+14,SD,46033,433115,1032514,480,5-Apr-94,1430,.,12,43.52083,103.42056
4.41759E+14,SD,46093,441759,1032612,302,27-Aug-96,1300,.,2,44.29972,103.43667
4.41759E+14,SD,46093,441759,1032612,840,3-Sep-96,1400,<,1,44.29972,103.43667
4.41759E+14,SD,46093,441759,1032612,180,19-Sep-96,1100,.,1,44.29972,103.43667
4.41322E+14,SD,46081,441322,1032728,,8-Aug-95,845,.,1,44.22278,103.45778
4.33114E+14,SD,46033,433114,1032816,780,19-Jul-78,1300,.,1,43.52056,103.47111
4.42217E+14,SD,46093,442119,1032834,1460,10-Aug-78,0,.,2,44.35527,103.47611
4.1365E+14,NE,31007,413650,1032838,100,10-Jul-91,1250,.,11,41.61388,103.47722
4.02034E+14,CO,8087,402034,1033010,23,19-Jul-94,1330,<,1,40.34278,103.50278
4.42708E+14,SD,46093,442708,1033114,385,30-Aug-82,0,.,1,44.45222,103.52055
4.55203E+14,SD,46063,455203,1033117,400,14-Jul-80,0,.,1,45.8675,103.52139
4.41431E+14,SD,46081,441428,1033139,110,9-Sep-82,0,<,1,44.24112,103.5275
4.42435E+14,SD,46093,442435,1033203,515,30-Aug-82,0,.,2,44.40973,103.53416
4.32136E+14,SD,46047,432136,1033210,1140,12-May-94,1500,.,8,43.36,103.53611
4.0215E+14,CO,8087,402150,1033228,27,20-Jul-94,1345,-,4,40.36389,103.54111
4.2225E+14,NE,31165,422250,1033230,,29-Aug-79,0,.,5,42.38055,103.54166
4.32127E+14,SD,46047,432127,1033256,680,11-May-94,1100,<,1,43.3575,103.54889
4.42804E+14,SD,46093,442804,1033304,285,27-Aug-79,0,<,1,44.46778,103.55111
4.32028E+14,SD,46047,432028,1033316,,12-Sep-96,1030,.,2,43.34111,103.55444
4.42545E+14,SD,46081,442545,1033437,300,28-Jun-89,1255,.,4,44.42916,103.57694
4.422E+14,SD,46081,442160,1033700,1410,28-Aug-89,1315,.,11,44.36666,103.61667
4.0144E+14,CO,8087,401440,1033732,23,20-Jul-94,920,<,1,40.24443,103.62556
4.42749E+14,SD,46081,442749,1033814,630,10-Aug-78,0,.,5,44.46361,103.63722
4.4272E+14,SD,46081,442723,1033818,140,27-Aug-79,0,<,1,44.45639,103.63834
4.41944E+14,SD,46081,441944,1033846,,10-Jul-91,1300,<,1,44.32889,103.64611
4.41912E+14,SD,46081,441912,1033848,,10-Jul-91,1030,.,15,44.32,103.64667
4.33347E+14,SD,46033,433347,1033851,132,4-Aug-80,0,.,15,43.56306,103.6475
4.73804E+14,ND,38053,473804,1033909,1690,26-Sep-79,1600,<,1,47.63445,103.6525
4.15052E+14,NE,31157,415052,1033939,87,26-Jun-91,1413,.,4,41.84778,103.66084
4.13448E+14,NE,31007,413448,1034027,870,19-Jun-91,1130,.,2,41.58,103.67416
4.43451E+14,SD,46081,443435,1034053,300,28-Aug-79,0,.,1,44.57639,103.68139
4.15324E+14,NE,31157,415324,1034054,60,15-Jul-91,1705,.,4,41.89,103.68166
4.32548E+14,SD,46047,432548,1034148,1540,24-Mar-94,1500,<,1,43.43,103.69666
4.32548E+14,SD,46047,432548,1034148,710,11-Sep-95,1200,.,2,43.43,103.69666
4.42504E+14,SD,46081,442504,1034153,550,21-Jul-78,900,.,1,44.41778,103.69806
4.33003E+14,SD,46033,432960,1034158,280,4-May-94,1200,.,18,43.5,103.69945
4.13746E+14,NE,31007,413746,1034242,75,10-Jul-91,1116,.,12,41.62945,103.71167
4.15714E+14,NE,31157,415714,1034254,445,25-Jun-91,1020,<,1,41.95389,103.715
4.14842E+14,NE,31157,414842,1034308,555,17-Jun-91,1630,.,14,41.81167,103.71889
4.14757E+14,NE,31157,414757,1034352,505,25-Jun-91,1345,.,11,41.79917,103.73111
4.4131E+14,SD,46081,441310,1034359,,13-Sep-95,1030,<,1,44.21944,103.73306
3.33014E+14,NM,35005,333014,1034422,,13-Aug-82,1415,.,6,33.50388,103.73944
4.01544E+14,CO,8087,401544,1034431,47,21-Jul-94,900,<,1,40.26222,103.74194
4.21422E+14,NE,31165,421422,1034439,270,17-Jul-91,900,.,5,42.23944,103.74416
4.15009E+14,NE,31157,415009,1034521,430,18-Jun-91,1300,.,11,41.83584,103.75584
4.45842E+14,SD,46019,445842,1034543,4850,11-Aug-78,0,.,2,44.97833,103.76195
4.51737E+14,SD,46063,451737,1034625,60,15-Jul-80,0,.,1,45.29361,103.77361
4.34407E+14,SD,46033,434408,1034626,675,7-Sep-82,0,.,3,43.73555,103.77389
3.33912E+14,NM,35005,333912,1034632,,11-Aug-82,1130,<,1,33.65333,103.77556
4.44312E+14,SD,46019,444312,1034659,3510,23-Aug-78,0,.,3,44.72001,103.78306
4.20355E+14,NE,31165,420355,1034705,115,15-Jul-91,945,.,3,42.06528,103.78472
4.42328E+14,SD,46081,442328,1034800,,11-Jul-91,1000,.,1,44.39111,103.8
4.42325E+14,SD,46081,442325,1034805,,11-Jul-91,1300,.,1,44.39028,103.80139
3.33917E+14,NM,35005,333917,1034813,,11-Aug-82,1000,.,7,33.65472,103.80361
4.01702E+14,CO,8087,401702,1034839,31,21-Jul-94,1200,-,2,40.28389,103.81083
4.15845E+14,NE,31157,415845,1034853,78,15-Jul-91,1100,.,6,41.97917,103.81472
4.20416E+14,NE,31165,420416,1034922,,29-Aug-79,0,.,4,42.07111,103.82278
4.22341E+14,NE,31165,422341,1034936,,29-Aug-79,0,.,7,42.39472,103.82667
4.43905E+14,SD,46019,443905,1035012,430,16-Jul-79,0,<,1,44.65139,103.83667
4.34402E+14,SD,46033,434402,1035023,700,18-Jul-77,1000,.,3,43.73389,103.83972
4.34045E+14,SD,46033,434045,1035023,,14-Sep-95,1000,.,7,43.67917,103.83972
4.43859E+14,SD,46019,443859,1035028,340,20-Jun-80,0,.,1,44.64972,103.84111
4.31632E+14,SD,46047,431632,1035115,835,31-Aug-79,0,.,1,43.27555,103.85416
4.15838E+14,NE,31157,415838,1035117,290,17-Jul-91,1030,.,3,41.97723,103.85472
4.42857E+14,SD,46081,442827,1035132,325,11-Aug-80,0,.,3,44.47416,103.85889
4.32816E+14,SD,46047,432816,1035138,247,31-Aug-79,0,.,2,43.47111,103.86056
4.43515E+14,SD,46081,443515,1035139,1310,12-Apr-94,1400,<,1,44.5875,103.86083
4.44129E+14,SD,46019,444129,1035148,3320,17-Aug-94,1015,.,3,44.69138,103.86333
4.43839E+14,SD,46019,443841,1035201,2230,22-Oct-80,0,.,3,44.64472,103.86694
4.33944E+14,SD,46033,433944,1035218,,14-Sep-95,1200,.,13,43.66223,103.87167
4.43716E+14,SD,46019,443716,1035225,2220,22-Oct-80,0,.,4,44.62111,103.87361
4.12732E+14,NE,31007,412732,1035227,370,9-Jul-91,1410,.,7,41.45889,103.87417
4.30416E+14,SD,46047,430416,1035241,2400,30-Aug-79,0,<,1,43.07111,103.87805
4.01714E+14,CO,8087,401714,1035254,,28-Jun-95,1430,.,3,40.28722,103.88167
4.01714E+14,CO,8087,401714,1035254,,28-Jun-95,1330,.,2,40.28722,103.88167
4.01714E+14,CO,8087,401714,1035254,35,7-Aug-96,1330,<,1,40.28722,103.88167
4.01714E+14,CO,8087,401714,1035254,,7-Aug-96,1415,<,1,40.28722,103.88167
4.01714E+14,CO,8087,401714,1035254,,7-Aug-96,1150,<,1,40.28722,103.88167
4.01714E+14,CO,8087,401714,1035254,,7-Aug-96,930,<,1,40.28722,103.88167
4.01714E+14,CO,8087,401714,1035254,,7-Aug-96,1500,<,1,40.28722,103.88167
4.01714E+14,CO,8087,401714,1035254,,7-Aug-96,1230,<,1,40.28722,103.88167
4.01714E+14,CO,8087,401714,1035254,,7-Aug-96,1545,<,1,40.28722,103.88167
4.01714E+14,CO,8087,401714,1035254,,7-Aug-96,1115,<,1,40.28722,103.88167
4.01714E+14,CO,8087,401714,1035254,,7-Aug-96,1700,<,1,40.28722,103.88167
4.01714E+14,CO,8087,401714,1035254,,7-Aug-96,1630,<,1,40.28722,103.88167
4.01714E+14,CO,8087,401714,1035254,,7-Aug-96,1030,<,1,40.28722,103.88167
3.72256E+14,CO,8071,372256,1035323,72,14-Aug-84,1715,<,1,37.38222,103.88972
3.73122E+14,CO,8071,373122,1035325,140,9-Aug-84,1415,<,1,37.52278,103.89027
3.31803E+14,NM,35005,331803,1035421,,13-Aug-82,1210,.,5,33.30083,103.90583
4.431E+14,SD,46081,443105,1035436,290,28-Jun-89,1900,<,1,44.51805,103.91
4.431E+14,SD,46081,443105,1035436,430,29-Jun-89,1300,.,2,44.51805,103.91
3.72219E+14,CO,8071,372219,1035455,145,27-Dec-85,1245,<,1,37.37194,103.91528
4.13824E+14,NE,31007,413824,1035548,180,10-Jul-91,935,.,13,41.64,103.93
4.41434E+14,SD,46081,441434,1035600,,3-Aug-95,1045,<,1,44.24277,103.93333
4.14207E+14,NE,31157,414207,1035606,65,18-Jun-91,1145,.,4,41.70194,103.935
4.02018E+14,CO,8087,402018,1035718,13,25-Jul-94,1530,<,1,40.33833,103.955
3.72747E+14,CO,8071,372747,1035730,375,11-May-88,1300,<,1,37.46305,103.95834
3.31705E+14,NM,35005,331705,1035748,,13-Aug-82,1015,.,2,33.28472,103.96333
4.32653E+14,SD,46047,432653,1035805,780,2-Jul-79,0,<,1,43.44806,103.96806
3.35015E+14,NM,35005,335015,1035814,128,11-Aug-82,1430,<,1,33.8375,103.97056
3.35008E+14,NM,35005,335008,1035815,,12-Aug-82,1100,<,1,33.83555,103.97083
4.32638E+14,SD,46047,432638,1035852,545,2-Jul-79,0,.,2,43.44389,103.98111
4.34953E+14,SD,46033,434953,1035852,,25-Jul-95,1200,.,7,43.83139,103.98111
4.43356E+14,SD,46081,443356,1035937,,6-Sep-91,1145,<,1,44.56556,103.99361
4.14017E+14,NE,31007,414017,1040007,80,9-Jul-91,1020,.,7,41.67139,104.00195
4.431E+14,SD,46081,443105,1040020,458,11-Apr-94,1515,.,2,44.51805,104.00555
4.431E+14,SD,46081,443105,1040020,1100,11-Apr-94,1300,.,2,44.51805,104.00555
4.431E+14,SD,46081,443100,1040020,333,18-Aug-94,900,.,3,44.51667,104.00555
3.30223E+14,NM,35005,330223,1040028,,6-Aug-82,1430,.,16,33.03972,104.00777
4.14918E+14,NE,31157,414918,1040028,305,18-Jun-91,1605,.,6,41.82167,104.00777
4.14918E+14,NE,31157,414918,1040042,230,18-Jun-91,1515,.,8,41.82167,104.01167
4.4332E+14,SD,46081,443328,1040045,281,5-Aug-80,0,.,4,44.55778,104.0125
4.20141E+14,NE,31165,420141,1040104,117,11-Jul-91,1430,.,6,42.02806,104.01778
4.45441E+14,SD,46019,445441,1040124,2480,3-Jul-79,0,<,1,44.91139,104.02333
3.72212E+14,CO,8071,372212,1040131,,24-Sep-85,1200,<,1,37.37,104.02528
4.20354E+14,NE,31165,420354,1040154,70,9-Jul-91,1400,.,11,42.065,104.03167
4.42706E+14,SD,46081,442706,1040154,,4-Aug-95,1130,.,1,44.45167,104.03167
4.02213E+14,CO,8087,402213,1040155,12,25-Jul-94,1045,<,1,40.37028,104.03194
3.72105E+14,CO,8071,372105,1040158,625,5-Feb-86,1120,.,2,37.35139,104.03278
3.72332E+14,CO,8071,372332,1040160,153,7-Aug-84,1315,<,1,37.39222,104.03333
4.4315E+14,SD,46081,443156,1040205,985,10-Aug-78,0,.,2,44.53222,104.03472
4.347E+14,SD,46033,434660,1040214,1050,22-Mar-94,1500,<,1,43.78333,104.03722
3.64443E+14,NM,35007,364443,1040222,,27-May-77,1330,.,1,36.74528,104.03944
4.21423E+14,NE,31165,421423,1040222,90,9-Jul-91,1200,.,11,42.23973,104.03944
4.15455E+14,NE,31157,415455,1040257,60,17-Jun-91,1230,.,19,41.91528,104.04916
3.72313E+14,CO,8071,372313,1040258,146,14-Aug-84,1845,<,1,37.38694,104.04945
4.2E+14,NE,31157,415960,1040302,35,15-Jul-91,1300,.,4,42,104.05055
3.35009E+14,NM,35005,335009,1040315,,12-Aug-82,1230,.,8,33.83583,104.05417
4.83858E+14,MT,30091,483858,1040357,153,24-Aug-82,1200,.,19,48.64944,104.06583
3.64454E+14,NM,35007,364454,1040404,,17-Sep-79,1500,.,2,36.74833,104.06778
3.72456E+14,CO,8071,372456,1040454,222,14-Jun-85,1530,.,1,37.41555,104.08167
4.84214E+14,MT,30091,484214,1040500,126,13-Aug-82,1130,.,21,48.70389,104.08334
4.82457E+14,MT,30091,482457,1040633,211,30-Aug-82,1330,<,1,48.41583,104.10917
4.4293E+14,WY,56011,442930,1040634,,22-Jul-78,1000,.,1,44.49167,104.10944
4.01449E+14,CO,8087,401449,1040648,93,26-Jul-94,945,<,1,40.24694,104.11333
4.84003E+14,MT,30091,484003,1040909,122,19-Aug-82,1230,.,6,48.6675,104.1525
4.83038E+14,MT,30091,483038,1041016,225,16-Aug-82,1000,<,1,48.51056,104.17111
4.83306E+14,MT,30091,483306,1041149,112,12-Aug-82,830,.,17,48.55166,104.19695
4.0175E+14,CO,8123,401750,1041431,38,26-Jul-94,1330,-,4,40.29721,104.24194
4.10135E+14,WY,56021,410135,1041835,,29-Aug-90,930,.,2,41.02639,104.30972
3.0191E+14,TX,48377,301910,1041920,,25-Jul-80,1430,.,9,30.31944,104.32222
3.20052E+14,NM,35015,320052,1042046,,31-Jul-81,1400,.,1,32.01445,104.34611
3.3283E+14,NM,35005,332830,1042401,,23-Jul-81,1030,.,4,33.47499,104.40028
3.2055E+14,NM,35015,320550,1042408,,31-Jul-81,1140,.,2,32.09722,104.40222
3.35106E+14,NM,35005,335106,1042433,,22-Dec-82,1330,.,10,33.85167,104.40916
4.82626E+14,MT,30091,482626,1042717,170,28-Aug-82,900,<,1,48.44056,104.45472
3.22251E+14,NM,35015,322251,1042815,,13-Aug-81,1200,.,1,32.38083,104.47083
4.83117E+14,MT,30091,483117,1042829,200,20-Aug-82,930,.,14,48.52139,104.47472
4.43213E+14,WY,56011,443213,1043326,,21-Jul-83,0,.,2,44.53694,104.55722
3.22757E+14,NM,35005,322757,1043501,,13-Aug-81,1115,.,2,32.46584,104.58361
3.82545E+14,CO,8101,382545,1043528,72,18-Sep-84,1345,<,1,38.42916,104.59111
3.82724E+14,CO,8101,382724,1043529,30.3,7-Jul-88,1100,<,1,38.45667,104.59139
3.82724E+14,CO,8101,382724,1043529,31,7-Jul-88,1000,<,1,38.45667,104.59139
3.82724E+14,CO,8101,382724,1043529,30.7,24-Feb-89,900,<,1,38.45667,104.59139
3.82457E+14,CO,8041,382457,1043538,38.7,14-Feb-89,1235,<,1,38.41584,104.59389
3.6392E+14,NM,35007,363920,1043547,20,30-Aug-93,1130,<,1,36.65555,104.59639
3.82842E+14,CO,8101,382842,1043619,23.5,15-Feb-89,1045,<,1,38.47833,104.60528
3.8304E+14,CO,8101,383040,1043622,19,11-Jul-88,1301,<,1,38.51111,104.60611
3.8304E+14,CO,8101,383040,1043622,19.9,11-Jul-88,950,<,1,38.51111,104.60611
3.8304E+14,CO,8101,383040,1043622,30.6,11-Jul-88,1500,<,1,38.51111,104.60611
3.8304E+14,CO,8101,383040,1043622,18.7,2-Mar-89,1300,<,1,38.51111,104.60611
3.82003E+14,CO,8101,382003,1043628,72,18-Sep-84,1615,<,1,38.33416,104.60778
3.82954E+14,CO,8101,382954,1043630,34.8,8-Aug-88,1130,<,1,38.49833,104.60833
3.82954E+14,CO,8101,382954,1043630,21,15-Feb-89,1355,.,1,38.49833,104.60833
3.82202E+14,CO,8101,382202,1043636,,18-Sep-84,1500,<,1,38.36723,104.61
4.8262E+14,MT,30091,482620,1043645,50,2-Sep-82,1400,<,1,48.43889,104.6125
3.82829E+14,CO,8101,382329,1043649,72,18-Sep-84,1200,<,1,38.39139,104.61361
3.82914E+14,CO,8101,382914,1043654,21.2,18-Jan-89,940,<,1,38.48722,104.615
3.8302E+14,CO,8101,383020,1043657,54,18-Jul-88,1240,<,1,38.50555,104.61584
3.8302E+14,CO,8101,383020,1043657,20,10-Jan-89,1245,<,1,38.50555,104.61584
3.83052E+14,CO,8101,383052,1043659,38.5,21-Jul-88,1155,<,1,38.51445,104.61639
3.83052E+14,CO,8101,383052,1043659,16,23-Jan-89,1450,<,1,38.51445,104.61639
3.83119E+14,CO,8041,383119,1043702,31.9,9-Aug-88,950,<,1,38.52195,104.61723
3.83119E+14,CO,8041,383119,1043702,16.9,24-Feb-89,1440,<,1,38.52195,104.61723
4.02654E+14,CO,8123,402654,1043714,44,11-Dec-92,1320,<,1,40.44833,104.62056
3.8311E+14,CO,8101,383110,1043717,72,7-Sep-84,1100,<,1,38.51944,104.62139
3.83303E+14,CO,8041,383303,1043749,34.1,14-Jul-88,1045,<,1,38.55083,104.63028
3.83303E+14,CO,8041,383303,1043749,18.6,10-Jan-89,1000,<,1,38.55083,104.63028
3.83244E+14,CO,8041,383244,1043754,34.1,31-Jan-89,1410,<,1,38.54555,104.63167
3.83159E+14,CO,8041,383159,1043757,48.7,3-Aug-88,950,<,1,38.53305,104.6325
3.83159E+14,CO,8041,383159,1043757,33.5,1-Feb-89,915,<,1,38.53305,104.6325
4.02328E+14,CO,8123,402328,1043801,24,11-Dec-92,945,-,2,40.39111,104.63361
3.8332E+14,CO,8041,383320,1043812,72,6-Sep-84,1115,<,1,38.55556,104.63667
3.83253E+14,CO,8041,383253,1043818,45.7,18-Jan-89,1335,<,1,38.54806,104.63834
3.83439E+14,CO,8041,383439,1043827,27.1,2-Mar-89,1115,<,1,38.5775,104.64083
3.83322E+14,CO,8041,383322,1043828,40.6,11-Aug-88,1250,<,1,38.55611,104.64111
3.83322E+14,CO,8041,383322,1043828,21.2,13-Feb-89,1215,<,1,38.55611,104.64111
3.83448E+14,CO,8041,383448,1043832,72,8-Sep-84,1145,<,1,38.58001,104.64222
3.83301E+14,CO,8041,383301,1043832,47.9,20-Jul-88,1220,<,1,38.55028,104.64222
3.83301E+14,CO,8041,383301,1043832,28.7,31-Jan-89,1111,<,1,38.55028,104.64222
3.834E+14,CO,8041,383360,1043855,49,10-Aug-88,1245,<,1,38.56667,104.64861
3.834E+14,CO,8041,383360,1043855,33.5,13-Feb-89,945,<,1,38.56667,104.64861
3.712E+14,CO,8071,371200,1043856,906,15-May-79,1200,.,1,37.2,104.64889
3.71055E+14,CO,8071,371055,1043909,95,27-Jun-79,1630,.,1,37.18195,104.6525
4.02103E+14,CO,8123,402103,1043918,19.5,17-Sep-91,1000,.,1,40.35083,104.655
3.71112E+14,CO,8071,371112,1043932,190,21-Jul-81,1530,.,1,37.18667,104.65889
4.01E+14,CO,8123,401000,1043936,61.5,16-Sep-91,845,<,1,40.16667,104.66
3.83453E+14,CO,8041,383453,1043939,27.3,1-Feb-89,1325,<,1,38.58139,104.66084
3.23232E+14,NM,35015,323232,1043951,,15-Oct-82,1400,.,1,32.54222,104.66417
4.02658E+14,CO,8123,402658,1044000,33,10-Jun-94,1030,<,1,40.44944,104.66667
4.02104E+14,CO,8123,402104,1044045,19,9-Jun-94,1400,-,1,40.35111,104.67917
3.303E+14,NM,35005,330260,1044051,450,23-Jul-81,1430,.,1,33.05,104.68083
3.83635E+14,CO,8041,383635,1044052,,18-Sep-84,1015,<,1,38.60972,104.68111
3.83952E+14,CO,8041,383952,1044056,47,6-Sep-84,1645,<,1,38.66445,104.68222
3.8382E+14,CO,8041,383820,1044114,43,7-Sep-84,1300,.,4,38.63889,104.68723
3.71218E+14,CO,8071,371218,1044118,625,23-Jun-79,1330,<,1,37.205,104.68833
3.34244E+14,NM,35005,334244,1044138,,4-Aug-82,1700,<,1,33.71222,104.69389
3.83616E+14,CO,8041,383616,1044140,53.5,31-Aug-94,1055,<,1,38.60444,104.69444
3.34056E+14,NM,35005,334056,1044155,,3-Aug-82,1400,<,1,33.68222,104.69861
4.01937E+14,CO,8123,401937,1044160,29,10-Dec-92,1130,-,3,40.32694,104.7
3.84109E+14,CO,8041,384109,1044211,50.8,4-Aug-88,1000,<,1,38.68584,104.70306
3.84109E+14,CO,8041,384109,1044211,32.8,13-Feb-89,1245,<,1,38.68584,104.70306
3.33643E+14,NM,35005,333643,1044212,,20-Aug-81,1100,.,1,33.61195,104.70333
3.84122E+14,CO,8041,384122,1044214,38.9,22-Feb-89,945,<,1,38.68945,104.70389
3.84113E+14,CO,8041,384113,1044220,72,6-Sep-84,1445,.,3,38.68694,104.70556
3.84136E+14,CO,8041,384136,1044230,16,13-Jul-88,1010,<,1,38.69333,104.70834
3.84136E+14,CO,8041,384136,1044230,16.4,13-Jul-88,1300,<,1,38.69333,104.70834
3.84136E+14,CO,8041,384136,1044230,26.4,13-Jul-88,1438,<,1,38.69333,104.70834
3.84136E+14,CO,8041,384136,1044230,16,30-Jan-89,1340,<,1,38.69333,104.70834
3.7114E+14,CO,8071,371140,1044252,,22-Jul-81,1100,.,1,37.19444,104.71445
3.714E+14,CO,8071,371400,1044300,,21-Jul-81,1700,.,1,37.23334,104.71667
3.84357E+14,CO,8041,384357,1044310,35.5,22-Feb-89,1345,<,1,38.7325,104.71944
3.84313E+14,CO,8041,384313,1044318,,10-Sep-84,1645,<,1,38.72028,104.72166
4.02116E+14,CO,8123,402116,1044320,4.25,17-Dec-92,1400,-,1,40.35444,104.72222
4.02116E+14,CO,8123,402116,1044320,4.25,17-Dec-92,1200,<,1,40.35444,104.72222
4.02115E+14,CO,8123,402115,1044320,18,25-Aug-93,1500,<,1,40.35418,104.72222
4.02115E+14,CO,8123,402115,1044320,37,25-Aug-93,1030,<,1,40.35418,104.72222
4.02116E+14,CO,8123,402116,1044320,2.25,7-Sep-93,1400,<,1,40.35444,104.72222
4.02116E+14,CO,8123,402116,1044320,7.25,7-Sep-93,1100,<,1,40.35444,104.72222
3.84348E+14,CO,8041,384348,1044323,43,27-Jan-89,1100,<,1,38.73,104.72305
4.01841E+14,CO,8123,401841,1044323,33,8-Dec-92,1500,<,1,40.31139,104.72306
3.8461E+14,CO,8041,384610,1044324,83,12-Sep-84,1715,<,1,38.76944,104.72334
3.84339E+14,CO,8041,384339,1044335,49.2,21-Jul-88,1300,<,1,38.7275,104.72639
3.84339E+14,CO,8041,384339,1044335,27.4,31-Jan-89,1135,<,1,38.7275,104.72639
